model_name,precision,recall,mAP_0.5,mAP_0.5:0.95
yolo4s_256,0.6245576327998921,0.4138634926524299,0.4481989179066124,0.3137806372295753
yolo4s_288,0.6379380687295827,0.4416074346981851,0.4787022424205256,0.337553129705209
yolo4s_320,0.6572997194308245,0.4607507681214089,0.5042227428408833,0.3586900579671223
yolo4s_352,0.660381641771312,0.4810606188510886,0.5241423974578703,0.3751546479563807
yolo4s_384,0.6456941154165452,0.4990897614802924,0.541332011486918,0.38835018125033
yolo4s_416,0.6796114668294759,0.5042732243166979,0.5555186178615775,0.3997732438909072
yolo4s_448,0.6876717106210671,0.5140461933453355,0.566732304550268,0.4093426129610121
yolo4s_480,0.6648044312681256,0.5273424319625754,0.5749795521200045,0.4169037831476171
yolo5d1w25_160,0.456617833969458,0.2331916337913574,0.237518344787238,0.1558120300563696
yolo5d1w25_192,0.4971431945008923,0.281323387805058,0.2938589965661263,0.1955002949365789
yolo5d1w25_224,0.5310720120178726,0.3180666771722472,0.3341976243753526,0.2261893047277852
yolo5d1w25_256,0.563797941677706,0.3456987404906849,0.3713073394708934,0.2536478471209304
yolo5d1w25_288,0.5559546000647224,0.3807522735342518,0.3981190381370663,0.2753100249761069
yolo5d1w25_320,0.5987939141488736,0.3936537127361599,0.425632353411136,0.2959637183104031
yolo5d1w25_352,0.6062653987780336,0.4136168834669584,0.4465767566246533,0.3128367450592925
yolo5d1w25_384,0.6120695786313229,0.4265559941857934,0.4675477278606447,0.329880951969077
yolo5d1w25_416,0.61798008805678,0.4438965993828783,0.4819030206316098,0.3416747119020036
yolo5d1w25_448,0.614807097539592,0.4574038796971618,0.4962507081873781,0.3519175091920641
yolo5d1w25_480,0.6493412060903544,0.4586989089367996,0.5096695214344021,0.363847401042702
yolo5d1w5_160,0.547466314245772,0.3165256232277307,0.3336938765775218,0.2251326079133815
yolo5d1w5_192,0.5843971085014735,0.3603826598543976,0.388848017833553,0.2678368992760984
yolo5d1w5_224,0.6038924525693272,0.3973499041469597,0.4335304613359264,0.3026943313625785
yolo5d1w5_256,0.6371116232518329,0.4274690989323785,0.4684947006930313,0.3284731030784886
yolo5d1w5_288,0.6541280529291622,0.4507934406566741,0.4936013637712316,0.3504600455042654
yolo5d1w5_320,0.6521717381804522,0.4782728660074308,0.5199000089702812,0.3707539319113222
yolo5d1w5_352,0.6608588916732338,0.4990610911241445,0.5411479316111558,0.3885306882036599
yolo5d1w5_384,0.6776926312282873,0.5106527316552955,0.5581501919977803,0.4030384084534728
yolo5d1w5_416,0.6818571029023099,0.5248952216920778,0.5716748433951928,0.4156508986345751
yolo5d1w5_448,0.6811277278125698,0.5342333382694553,0.5857733513909453,0.4257835844336908
yolo5d1w5_480,0.693808866938158,0.5432508584823386,0.5965288482491535,0.4368666772069653
yolo5d1w75_160,0.5929190592756932,0.3400695678492009,0.3711819540637822,0.2535866458637668
yolo5d1w75_192,0.6216439103463595,0.386837731090821,0.4209091726029914,0.2918717642856954
yolo5d1w75_224,0.6423895338012834,0.4265778050723622,0.4665130406989045,0.3287479131146987
yolo5d1w75_256,0.6599227055075488,0.4584952262990576,0.5042353019549127,0.3554828531586295
yolo5d1w75_288,0.6725005606120835,0.4864847868723905,0.5307098053951245,0.378749773223322
yolo5d1w75_320,0.681941668131658,0.5121505371382418,0.5553979656159755,0.4001937912009491
yolo5d1w75_352,0.6953962888484196,0.5146281961814049,0.5724374382164323,0.4154435499416193
yolo5d1w75_384,0.6921038324790917,0.5438763198421979,0.5900380861957919,0.4313848711467868
yolo5d1w75_416,0.683744747076792,0.5553704954571798,0.6015756212631835,0.4427611221865518
yolo5d1w75_448,0.6983777370559119,0.5640809030753595,0.6176171793985923,0.4545627304065313
yolo5d1w75_480,0.718092831551101,0.5708682788127825,0.6254199650847564,0.4600975736691384
yolo5d67w1_160,0.5748964972751333,0.3508136061668186,0.375025103741945,0.2542993694558543
yolo5d67w1_192,0.6148263468761123,0.3945771338710089,0.4282954835518477,0.2965071795253561
yolo5d67w1_224,0.6272303017605205,0.4351836522793478,0.4730834798085498,0.3318343394780271
yolo5d67w1_256,0.6550873018856083,0.4653276607034058,0.5084924703391809,0.3590564237313687
yolo5d67w1_288,0.6636695911603683,0.4963271121090747,0.5398491203021175,0.3847936483003505
yolo5d67w1_320,0.6790290797423427,0.5147925751428377,0.56236694336719,0.4059344590547589
yolo5d67w1_352,0.6991425877492391,0.5309310664009617,0.583643679947351,0.4214690391375945
yolo5d67w1_384,0.6783502554249969,0.5485663462591969,0.5967667902769249,0.4349703320726283
yolo5d67w1_416,0.6906201445348793,0.5574423697230537,0.6096294943358005,0.4463608927535288
yolo5d67w1_448,0.7070996251571344,0.5674350560287557,0.6201949039314918,0.455645323588582
yolo5d67w1_480,0.7078220282356861,0.5717830275808616,0.6286175910071461,0.4644324828803096
yolo5d67w25_160,0.419632695472569,0.22817632946269,0.2266413286136585,0.1464257052584484
yolo5d67w25_192,0.4932681812825928,0.2652127806880996,0.277557231974906,0.1851532213498728
yolo5d67w25_224,0.5198353022804147,0.3015500532375076,0.3190326468617476,0.2143166756319212
yolo5d67w25_256,0.5352441458141849,0.3343400194133857,0.3537105142143476,0.23952787960262
yolo5d67w25_288,0.5518327812628764,0.3580653215739238,0.3846290582580868,0.2633833140948279
yolo5d67w25_320,0.5653062777755969,0.3833107118691063,0.4106140949672509,0.2833913650846741
yolo5d67w25_352,0.5905060646257606,0.3979830269367489,0.431866629668502,0.2990206107073281
yolo5d67w25_384,0.6034236031133873,0.416385358193175,0.4518801501457785,0.3144358893424131
yolo5d67w25_416,0.6031532454231708,0.430404433119277,0.4667708720990252,0.3267169776436425
yolo5d67w25_448,0.6087539253225225,0.4446440859553371,0.4821843913116933,0.339227532023054
yolo5d67w25_480,0.613703358213552,0.4524445844914742,0.4885995064883108,0.3456652889813303
yolo5d67w5_160,0.5270720615836992,0.3101970717153892,0.3221247566472197,0.21575052184176
yolo5d67w5_192,0.5670586521887403,0.3478694126172926,0.3763859108578373,0.256887005177786
yolo5d67w5_224,0.590931165894472,0.3928639609677432,0.4194650659875795,0.2902222691257385
